planet_ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_surface_gravity
train30483,913.65,1.7299165875073044e+30,570474000.0,5194.0,8.419042159597669e+27,12.00096042,0.09793914783975598,70.04086853773431
train30484,320.451,1.1135095275909087e+30,1127034000.0,5860.0,6.760947126158849e+25,3.056536,0.033977252190929744,14.064635996024748
train30485,1390.56,1.8889893771631484e+30,827883000.0,5561.0,2.8676067510240773e+25,76.42230225,0.3464925070955572,12.657051875840295
train30486,294.001,2.2667872525957778e+30,876582000.0,6100.0,6.199391889753778e+25,2.484193,0.037502861616599194,6.722772962775144
train30487,516.543,2.4855123383725636e+30,953109000.0000001,5900.0,3.3588173069397492e+25,3.310651,0.046832949066834544,10.27618972653927
train30488,334.967,1.3521187120746747e+30,459162000.0,4742.0,4.602942526120293e+25,7.6188,0.06663973388359197,13.721747859284813
train30489,306.063,2.0480621668189925e+30,758313000.0,5788.0,1.6183260807619929e+25,15.168865,0.12112125630675838,11.492526248514745
train30490,904.326,1.908873475870129e+30,653958000.0,5428.0,1.3980536772920613e+26,5.902206,0.0630578589846199,4.995612379482291
train30491,170.562,2.1275985616469148e+30,807012000.0,5625.0,4.505805573954203e+27,42.3391,0.24318021700291487,65.9630222063264
train30492,726.346,1.5708437978514603e+30,570474000.0,4922.0,5.1791118034746616e+25,2.93535996,0.03709276221670179,9.773761884381122
train30493,1030.81,1.6304960939724016e+30,577431000.0,5119.0,3.3000845469684828e+25,7.29804993,0.06892578781871658,9.84735668688935
train30494,344.251,1.94864167328409e+30,681786000.0,5762.0,4.9813403356741666e+26,1.93155984,0.03015227169941263,5.467911937119637
train30495,880.895,2.4855123383725636e+30,1349658000.0,5944.0,4.798527911890179e+25,16.10467749,0.13445509385181376,8.06044191491474
train30496,443.03,2.1474826603538953e+30,2045358000.0,4991.0,6.447205599849182e+26,30.160546,0.19456883827825766,7.499526718078119
train30497,161.498,3.420064977600648e+30,1801863000.0,6272.0,3.8597452469572925e+26,3.308958,0.0520726348413193,5.131624159258566
train30498,828.592,1.988409870698051e+30,751356000.0,5526.0,1.3053128187056466e+28,2.940309,0.040169943107351995,70.00122070366115
train30499,274.96,1.8889893771631484e+30,598302000.0,5400.0,9.331523093880243e+25,3.77840121,0.046675160210017615,11.817694110017438
train30500,214.753,1.8889893771631484e+30,619173000.0,5525.0,5.444080126664627e+25,8.747818,0.08168586809972556,6.928981763383511
train30501,568.546,1.6702642913863629e+30,556560000.0,5178.0,5.855881756452781e+26,13.22713379,0.1032863255185356,6.879092803336011
train30502,1175.38,2.0480621668189925e+30,723528000.0,5834.0,4.255326866293346e+26,28.6851324,0.18522071165415324,8.228785600538798
train30503,129.356,1.2924664159537332e+30,438291000.0,4097.0,2.414475464604199e+25,7.95486,0.06756141142722828,13.125050049660885
train30504,2465.84,2.2866713513027586e+30,855711000.0,6194.0,8.97284941012564e+25,18.6051942,0.1439775081638244,5.88424781704348
train30505,433.047,1.9287575745771094e+30,772227000.0000001,5345.0,1.540065644986277e+25,14.85888,0.11709918239498043,11.273864856325895
train30506,1078.46,1.6901483900933434e+30,563517000.0,5323.0,2.395253414196177e+26,10.65276707,0.0897608928132959,4.635916875547332
train30507,1734.43,2.107714462939934e+30,751356000.0,5961.0,8.390473167821311e+26,19.1187753,0.1426859580294815,6.323017008540338
train30508,400.785,1.6106119952654213e+30,939195000.0000001,5711.0,3.585926506028162e+26,11.427548,0.09256275596842435,8.427803265040058
train30509,552.798,2.386091844837661e+30,1210518000.0,5923.0,3.7660993367725224e+26,13.726976,0.11923842550387316,7.410234515032232
train30510,561.229,1.5310756004374993e+30,570474000.0,5052.0,6.354483577360757e+25,9.76298046,0.08194537044971456,8.431845883642891
train30511,185.605,9.942049353490255e+29,326979000.0,3660.0,9.120398609049004e+26,5.840002,0.05037764941931088,9.919555160242549
train30512,275.994,1.4316551069025968e+30,660915000.0,6140.0,4.9722263606061784e+25,2.71866,0.03417065719639283,8.89469905192635
train30513,689.814,1.749800686214285e+30,640044000.0,5776.0,5.581256184343576e+25,21.347262,0.1443316507311758,6.993651171445274
train30514,879.683,2.0878303642329535e+30,751356000.0,5902.0,4.43245962848055e+25,2.57885507,0.03740993537416706,9.852371804417617
train30515,307.47,1.3123505146607137e+30,2066229000.0000002,4881.0,7.494491827929866e+26,4.60543,0.04717015862579386,5.560608983686013
train30516,851.87,2.2469031538887973e+30,883539000.0,6081.0,6.285175697855427e+26,83.446393,0.38928747259234886,7.0263597435596195
train30517,774.152,1.749800686214285e+30,584388000.0,5343.0,4.9755253071373025e+26,10.35533177,0.08910651740312504,8.891302232015574
train30518,1432.61,2.2270190551818173e+30,786140999.9999999,6326.0,1.7798148674460956e+27,10.043686,0.09461804995463749,30.703433533657904
train30519,516.09,1.869105278456168e+30,605259000.0,5411.49,1.387543261817549e+26,7.05395,0.07051856026183399,7.52365756279586
train30520,477.992,2.1275985616469148e+30,1266174000.0,5904.34,3.4124584992163503e+25,49.3568,0.2693592062403599,10.53204876574875
train30521,835.756,2.2071349564748368e+30,1057464000.0,5760.0,1.6715193026568986e+27,10.7421,0.09865967671156164,16.537395993358146
train30522,663.711,1.6702642913863629e+30,535689000.0,5100.0,4.3894829330303545e+26,3.33616,0.041231605290488936,8.577992084995245
train30523,1435.44,1.829337081042207e+30,918324000.0,5732.0,5.216210779184191e+25,49.40926,0.2563150318555971,8.324647451520441
train30524,1486.7,2.386091844837661e+30,918324000.0,6227.0,7.46206595776032e+26,66.5579057,0.34158549069508914,7.489045746973521
train30525,428.976,1.7696847849212654e+30,681786000.0,5241.0,4.193968630822355e+26,2.4997,0.03467590704818768,4.727390334273759
train30526,853.119,1.789568883628246e+30,598302000.0,5437.0,4.938636911635943e+25,3.31494634,0.04201177904867064,12.982465918645687
train30527,891.092,1.869105278456168e+30,653958000.0,5560.0,7.179187357932792e+26,7.381998,0.07268829261484935,4.088744927476442
train30528,969.252,2.067946265525973e+30,786140999.9999999,6099.0,2.465786900780735e+26,40.101371,0.23232172730383654,6.327617926042572
train30529,1276.29,2.2667872525957778e+30,758313000.0,6310.0,4.407717920748983e+25,10.08740044,0.09545390334890641,5.275554194449667
train30530,1493.95,2.386091844837661e+30,793097999.9999999,6509.0,3.7596352071229414e+25,20.053763,0.15351950750058369,18.732733538142234
train30531,962.888,1.6304960939724016e+30,570474000.0,5446.0,3.673684168115758e+26,56.35850143,0.2692878814952277,5.900736093051339
train30532,73.5977,1.3123505146607137e+30,452205000.0,4227.0,4.425387913163052e+25,3.12748,0.03644323378059952,7.121161818422841
train30533,336.608,3.0223830034610376e+30,1523583000.0,5948.0,4.9577633550906056e+26,5.331751,0.06868053504320365,7.010196218001341
train30534,1484.46,2.0480621668189925e+30,716571000.0,5861.0,2.0901815323055508e+26,3.99010623,0.04972497973528977,3.6790026131692164
train30535,1320.38,1.908873475870129e+30,598302000.0,5749.0,2.988677531287556e+26,9.32861996,0.08556074929480931,7.395369921081289
train30536,774.152,1.749800686214285e+30,584388000.0,5343.0,5.238399840608751e+27,10.35533177,0.08910651740312504,36.120160405670404
train30537,90.0562,1.8492211797491874e+30,626130000.0,5520.0,5.9315558168085556e+26,2.225177,0.0325619140446763,11.126929317976932
train30538,406.254,1.749800686214285e+30,640044000.0,5528.0,1.3362898077100487e+26,7.17256,0.06975621674406626,9.815259307882624
train30539,978.066,1.749800686214285e+30,549603000.0,5311.0,1.8486513801730342e+26,9.03332043,0.08135140707587624,19.025078756753082
train30540,247.637,1.988409870698051e+30,647001000.0,5667.0,3.0681321088563105e+27,8.357881,0.08060649242917332,79.6795457647054
train30541,417.014,1.2924664159537332e+30,507861000.0,4132.0,1.6147045926646097e+27,5.77954,0.054601662876475686,14.521409930835974
train30542,458.139,1.6304960939724016e+30,528732000.0,4812.0,2.5045118592469805e+25,8.687721,0.07741903651306448,16.08943477119974
train30543,1066.46,2.3463236474237e+30,883539000.0,6195.0,5.084083761916254e+25,18.2206421,0.1432107728923711,15.595115189151313
train30544,321.542,1.0737413301769476e+30,361764000.0,4075.0,2.9569651392515762e+26,7.8773565,0.06309924381831458,7.3655145770376595
train30545,1594.74,2.2866713513027586e+30,1544454000.0000002,6117.21,1.0246325363084205e+26,20.74028413,0.15479193016348192,9.404805213324533
train30546,574.228,1.6106119952654213e+30,758313000.0,5274.0,1.701324594202652e+25,20.17202,0.13519703507384212,10.51672875083154
train30547,848.254,2.386091844837661e+30,834840000.0,6080.0,5.370810130268108e+25,91.93913,0.4236753949600166,8.278415017622097
train30548,185.605,9.942049353490255e+29,326979000.0,3660.0,4.390583955267418e+26,5.840002,0.05037764941931088,6.8152901186623165
train30549,106.289,2.3264395487167196e+30,932238000.0,6226.0,5.00366670131581e+26,15.572098,0.12860739470404775,17.992950207553907
train30550,776.708,1.908873475870129e+30,660915000.0,5630.0,2.2928074120682747e+25,17.58752333,0.13057682460717002,8.670879053001478
train30551,809.467,2.107714462939934e+30,946152000.0000001,5848.0,3.618342210261194e+26,27.082511,0.17997014849891174,8.540041450255453
train30552,1026.43,1.9287575745771094e+30,904410000.0,5551.0,5.031398021351156e+26,10.681572,0.09396943032157742,6.902224028713087
train30553,591.555,1.8094529823352264e+30,598302000.0,4950.0,1.3636756284649565e+26,5.1134,0.05629366745391784,5.52981302678993
train30554,360.76,2.306555450009739e+30,1008765000.0,6209.0,4.730191342722702e+25,4.144965,0.05306471173590039,10.003855904501325
train30555,306.738,1.749800686214285e+30,619173000.0,5194.0,2.485492742047379e+26,9.67395,0.08515353547742709,10.610929941037549
train30556,564.277,1.6503801926793823e+30,549603000.0,5132.0,2.738569723228804e+25,18.42794624,0.12832656113466995,15.914703219373301
train30557,349.0,1.8094529823352264e+30,584388000.0,5322.0,5.4034834779352236e+26,30.99660733,0.18715257475252287,9.185420582885516
train30558,1156.81,1.94864167328409e+30,897453000.0,5897.0,2.385784399356424e+26,18.998355,0.13841779459899758,11.562841803469405
train30559,543.444,1.3322346133676942e+30,493947000.0,4303.0,1.7714891866006287e+25,9.51216,0.07688653097252941,9.481674049961256
train30560,849.312,1.5907278965584408e+30,528732000.0,5044.0,6.401638779611898e+26,28.474748,0.1694243479830492,6.644834890726885
train30561,228.439,2.3662077461306806e+30,827883000.0,6236.0,1.0854814215269808e+26,6.8834055,0.07505111082440025,6.165884705570492
train30562,983.697,1.789568883628246e+30,591345000.0,5286.0,8.008399895317472e+25,10.50682565,0.0906499887835636,11.226835055025646
train30563,753.135,1.8492211797491874e+30,626130000.0,5569.0,6.088599621783937e+26,11.55562343,0.09764780180791703,5.032173422347927
train30564,264.993,1.0737413301769476e+30,389592000.00000006,4258.0,6.191743874659377e+26,6.87745,0.057639753585075594,4.121555579770062
train30565,482.047,2.5650487332004857e+30,1106163000.0,6231.0,2.9480052787373734e+26,13.15141081,0.11870910587766809,6.042435240768
train30566,1393.83,2.067946265525973e+30,730485000.0,5865.0,6.079703286078753e+26,47.3126192,0.25939902629910894,7.848436540619051
train30567,651.674,1.869105278456168e+30,702657000.0,5479.0,6.591479919689686e+26,21.2234,0.1469688035071745,6.814404128313009
train30568,658.924,1.710032488800324e+30,577431000.0,5346.0,3.0302447773093427e+27,3.41303622,0.0421922464903105,22.076772211578348
train30569,1215.11,2.2469031538887973e+30,848754000.0,6161.0,2.1265051586796643e+26,24.31575992,0.17110286442733438,7.520325829125126
train30570,709.999,1.4316551069025968e+30,459162000.0,4575.0,6.116649198687523e+26,3.588163,0.04111479939667349,8.979915115411144
train30571,721.534,2.067946265525973e+30,723528000.0,5913.0,1.2609354311751357e+26,14.37508035,0.11723497670077467,6.868574005559811
train30572,468.258,2.028178068112012e+30,737442000.0,5849.0,2.6555167512710762e+25,28.86235584,0.18537897485595695,6.67299432837907
train30573,1660.48,1.8889893771631484e+30,640044000.0,5664.0,2.9881958675565846e+26,86.1150888,0.37520326192717657,4.874173053406459
train30574,738.657,2.1673667590608758e+30,716571000.0,5679.0,4.158729820333854e+26,16.665863,0.13142155616256374,9.45433759638807
train30575,184.848,1.7696847849212654e+30,584388000.0,5400.0,7.972339404122114e+25,1.9551,0.02943620963583675,15.74337221465542
train30576,1369.24,1.94864167328409e+30,674829000.0,5682.0,4.298863364282016e+25,62.9228557,0.30755317113614505,7.049145793793198
train30577,1087.87,2.1275985616469148e+30,1078335000.0,5906.74,4.858825045832892e+25,29.6663,0.19184158318371036,16.343707533753676
train30578,64.5978,1.7299165875073044e+30,612216000.0,5660.0,1.9953915717223336e+25,14.175685,0.10943973213249752,8.963880806778509
train30579,369.451,1.4515392056095773e+30,473076000.00000006,4540.0,9.669798298242601e+26,9.52355,0.07917950188444761,7.079815731193095
train30580,591.534,1.5708437978514603e+30,521775000.0,5235.0,5.207958799724303e+27,20.134866,0.13391033421975035,68.87112001506547
train30581,317.499,1.749800686214285e+30,549603000.0,5098.0,5.224912864811816e+26,10.381227,0.08925500600724794,5.439338666198483
train30582,748.188,2.1872508577678563e+30,820926000.0,6117.0,3.7782712928231077e+25,14.58649607,0.12061577612414506,14.700804573626213
train30583,229.518,1.5111915017305188e+30,480032999.99999994,4803.0,5.393965256690801e+25,4.7228124,0.05027794999892334,6.577064485952986
train30584,1189.88,1.6901483900933434e+30,528732000.0,5191.0,3.78972130690947e+25,8.77999973,0.07890573048109567,11.577453001347637
train30585,284.876,1.8889893771631484e+30,647001000.0,5652.0,6.671009199579248e+26,6.4215,0.06647190023139814,3.8676743704432517
train30586,667.405,1.5310756004374993e+30,577431000.0,5256.0,6.657493648862636e+25,42.87770081,0.21976429584301563,8.999617078756888
train30587,134.591,1.6503801926793823e+30,556560000.0,5185.0,6.266603225831432e+26,14.101361,0.10735920473231708,5.049228896851044
train30588,782.852,2.2071349564748368e+30,807012000.0,6012.0,2.3176687307258447e+27,3.78858982,0.04924913639161844,30.69711522709231
train30589,135.047,1.2725823172467527e+30,424377000.0,3927.0,1.2631178079938216e+25,2.3266508,0.029615565510853224,8.905288724968191
train30590,477.052,2.5451646344935054e+30,1057464000.0,6182.0,3.67089864637206e+25,22.342989,0.16857897366449615,12.273299656412352
train30591,557.787,2.0082939694050315e+30,653958000.0,5653.0,3.144186577959236e+26,22.24813967,0.15533720761708675,5.993023597767912
train30592,690.336,2.067946265525973e+30,800054999.9999999,5872.0,1.7250641049973878e+25,35.01190186,0.21222383058290414,7.799046802190444
train30593,1009.1,2.2667872525957778e+30,800054999.9999999,6335.0,5.192385375246844e+26,50.697494,0.2800690897400587,7.9902096841890655
train30594,365.581,1.5111915017305188e+30,493947000.0,4740.0,6.574003149866656e+26,7.727283,0.06981171554870265,6.090626412692936
train30595,48.9739,1.8492211797491874e+30,667872000.0,5534.0,1.9529121583689968e+25,9.058811,0.08301967262559438,10.51939694494186
train30596,686.723,2.0480621668189925e+30,862668000.0,5812.0,2.4926221117764538e+25,14.400974,0.11699830056471516,13.809927476861379
train30597,636.03,2.0878303642329535e+30,681786000.0,5741.0,1.5088622537207842e+26,17.4211749,0.13368642039100895,7.125466267514456
train30598,341.925,1.749800686214285e+30,626130000.0,5227.0,4.092885511510908e+26,1.354133,0.022956605604948627,5.08095432129847
train30599,799.008,2.1275985616469148e+30,793097999.9999999,6087.0,2.9800500790840455e+25,12.8345022,0.10973702432517309,5.040214022491553
train30600,64.5978,1.7299165875073044e+30,612216000.0,5660.0,6.126310293154317e+25,19.590025,0.13577995032919943,7.825315845986995
train30601,1052.24,1.8889893771631484e+30,716571000.0,5617.0,8.354056704204407e+25,38.285489,0.2185596073861765,9.059433032682428
train30602,1660.45,1.8889893771631484e+30,598302000.0,6161.0,5.331435722107737e+25,34.45859909,0.20374119435912533,13.031846292192705
train30603,968.722,1.6702642913863629e+30,556560000.0,5261.0,9.187737442764468e+26,18.5525701,0.12942009589712697,5.17052627228617
train30604,157.963,2.5650487332004857e+30,848754000.0,6040.0,3.541748805771718e+25,10.02165,0.09903650188117283,7.607683752277168
train30605,962.183,1.6702642913863629e+30,556560000.0,5261.0,4.386126245127369e+25,15.9314739,0.11692381238551947,17.677955000261804
train30606,864.699,2.0082939694050315e+30,709614000.0,5844.0,7.871418607392959e+26,24.1738579,0.16417625152735546,4.503634198642481
train30607,901.907,1.6901483900933434e+30,563517000.0,5403.0,1.7359709225174168e+26,16.56059504,0.1204562950774673,4.883081295293904
train30608,127.28,2.425860042251622e+30,960065999.9999999,5675.0,1.3984436058289224e+26,6.959503,0.07623328986326273,4.36543725331208
train30609,1259.46,2.0082939694050315e+30,709614000.0,5857.0,6.879545084198865e+26,21.3587621,0.15116934964502807,3.03517650243261
train30610,543.444,1.212930021125811e+30,417420000.0,4224.0,5.8055116651170556e+26,1.60932005,0.022795237820186432,4.076105684078427
